folder_name,market,report_length
NYSE_GPS_2020,NYSE,131596
NYSE_ASIX_2018,NYSE,36538
NYSE_ECL_2019,NYSE,57427
NYSE_CMS_2018,NYSE,38528
NYSE_AZ_2018,NYSE,325182
NYSE_LVS_2015,NYSE,57678
NYSE_SIG_2018,NYSE,78588
NYSE_AVP_2013,NYSE,100409
NYSE_PNR_2019,NYSE,107143
NYSE_REVG_2020,NYSE,35505
NYSE_EXC_2021,NYSE,327363
NYSE_RCL_2018,NYSE,102697
NYSE_MAXR_2019,NYSE,216560
NYSE_K_2017,NYSE,82256
NYSE_TSE_2019,NYSE,150830
NYSE_TDC_2016,NYSE,161419
NYSE_CVA_2014,NYSE,160936
NYSE_RDY_2005,NYSE,114918
NYSE_RDS_2008,NYSE,174722
NYSE_TRV_2021,NYSE,502479
NYSE_LII_2017,NYSE,21567
NYSE_TALO_2021,NYSE,124398
NYSE_NVS_2019,NYSE,265906
NYSE_MO_2016,NYSE,150055
NYSE_RIG_2020,NYSE,107704
NYSE_VC_2017,NYSE,48014
NYSE_ALL_2013,NYSE,205792
NYSE_JLL_2011,NYSE,233914
NYSE_DFS_2020,NYSE,99825
NYSE_PWR_2021,NYSE,330311
NYSE_KB_2014,NYSE,309222
NYSE_VEDL_2022,NYSE,281874
NYSE_FUL_2021,NYSE,67043
NYSE_CLW_2012,NYSE,42442
NYSE_ABM_2018,NYSE,85044
NYSE_SNP_2016,NYSE,91077
NYSE_V_2021,NYSE,155522
NYSE_TSE_2022,NYSE,242831
NYSE_RSG_2018,NYSE,71413
NYSE_ICE_2019,NYSE,22938
NYSE_BVN_2018,NYSE,51274
NYSE_SLG_2016,NYSE,40784
NYSE_VLO_2020,NYSE,159173
NYSE_CNP_2021,NYSE,265099
NYSE_LYB_2020,NYSE,206633
NYSE_LVS_2018,NYSE,49409
NYSE_LLY_2018,NYSE,192197
NYSE_FCX_2021,NYSE,386341
NYSE_HPE_2017,NYSE,182261
NYSE_VLRS_2014,NYSE,55353
NYSE_AFL_2021,NYSE,183676
NYSE_ALEX_2019,NYSE,41975
NYSE_NVS_2018,NYSE,195013
NYSE_BHC_2018,NYSE,75204
NYSE_HD_2022,NYSE,224218
NYSE_SRC_2021,NYSE,64101
NYSE_EIX_2019,NYSE,305081
NYSE_PAM_2019,NYSE,249483
NYSE_RMD_2013,NYSE,263755
NYSE_STAR_2021,NYSE,64496
NYSE_MO_2014,NYSE,92972
NYSE_EPC_2021,NYSE,141744
NYSE_ORA_2021,NYSE,229941
NYSE_CHL_2007,NYSE,215193
NYSE_RDS_2018,NYSE,311116
NYSE_TECK_2004,NYSE,29389
NYSE_RELX_2015,NYSE,244819
NYSE_VALE_2015,NYSE,297579
NYSE_RPM_2020,NYSE,72163
NYSE_CHT_2012,NYSE,184268
NYSE_SPP_2019,NYSE,281015
NYSE_TVE_2020,NYSE,127631
NYSE_ACI_2019,NYSE,3779
NYSE_REXR_2019,NYSE,50414
NYSE_TSN_2016,NYSE,138450
NYSE_CHL_2013,NYSE,196653
NYSE_WGO_2020,NYSE,49198
NYSE_DHR_2018,NYSE,57974
NYSE_AZ_2016,NYSE,205708
NYSE_GEF_2019,NYSE,284705
NYSE_SHOP_2018,NYSE,105467
NYSE_TECK_2017,NYSE,309476
NYSE_WMS_2018,NYSE,19332
NYSE_ESE_2018,NYSE,23637
NYSE_WF_2019,NYSE,228311
NYSE_LOW_2011,NYSE,151051
NYSE_FBHS_2020,NYSE,114975
NYSE_KIM_2020,NYSE,126133
NYSE_NVS_2004,NYSE,561534
NYSE_BVN_2019,NYSE,49137
NYSE_CRC_2021,NYSE,155456
NYSE_TCO_2019,NYSE,51438
NYSE_AZO_2021,NYSE,119425
NYSE_TGT_2012,NYSE,223063
NYSE_WYND_2018,NYSE,113342
NYSE_ACCO_2017,NYSE,62010
NYSE_TEVA_2021,NYSE,133193
NYSE_RDS_2011,NYSE,175865
NYSE_PFSI_2020,NYSE,107039
NYSE_UNH_2017,NYSE,23094
NYSE_STAR_2020,NYSE,39324
NYSE_VMI_2019,NYSE,12932
NYSE_PBR_2019,NYSE,537260
NYSE_FCN_2018,NYSE,54976
NYSE_CHD_2020,NYSE,184776
NYSE_IRM_2019,NYSE,108351
NYSE_GS_2010,NYSE,74766
NYSE_HSY_2019,NYSE,123540
NYSE_KIM_2016,NYSE,95403
NYSE_CWEN_2020,NYSE,107999
NYSE_VEDL_2013,NYSE,240560
NYSE_ABB_2012,NYSE,175321
NYSE_AAR_2020_2021,NYSE,119808
NYSE_C_2021,NYSE,537691
NYSE_OI_2018,NYSE,29425
NYSE_VLRS_2013,NYSE,45473
NYSE_CVA_2022,NYSE,84524
NYSE_EPC_2018,NYSE,60511
NYSE_SCS_2021,NYSE,84306
NYSE_DTE_2015,NYSE,8603
NYSE_KNL_2010,NYSE,71247
NYSE_WFC_2015,NYSE,177179
NYSE_VZ_2021,NYSE,243599
NYSE_TGT_2018,NYSE,230527
NYSE_SQM_2021,NYSE,702588
NYSE_KW_2020,NYSE,81340
NYSE_SE_2013,NYSE,607735
NYSE_SNP_2015,NYSE,123885
NYSE_TK_2018,NYSE,64422
NYSE_AIG_2019,NYSE,111297
NYSE_KSS_2015,NYSE,81456
NYSE_GIS_2020,NYSE,288199
NYSE_NVS_2017,NYSE,236567
NYSE_PCH_2020,NYSE,324858
NYSE_STM_2005,NYSE,275499
NYSE_AVYA_2016,NYSE,74387
NYSE_CLS_2011,NYSE,32738
NYSE_TSN_2007,NYSE,143197
NYSE_AMX_2014,NYSE,143819
NYSE_WEC_2017,NYSE,196705
NYSE_MRO_2014,NYSE,236008
NYSE_GIS_2015,NYSE,401767
NYSE_IDA_2019,NYSE,36851
NYSE_VIPS_2020,NYSE,131713
NYSE_SLB_2017,NYSE,223728
NYSE_IAG_2019,NYSE,69828
NYSE_LMT_2017,NYSE,132524
NYSE_BA_2015,NYSE,121996
NYSE_TI_2002,NYSE,166473
NYSE_LOW_2005,NYSE,24464
NYSE_TUP_2018,NYSE,62042
NYSE_AYI_2020,NYSE,75619
NYSE_SHG_2011,NYSE,258288
NYSE_MTH_2020,NYSE,133437
NYSE_BTE_2021,NYSE,140494
NYSE_BDX_2014,NYSE,36010
NYSE_MRO_2009,NYSE,87691
NYSE_HOG_2014,NYSE,30876
NYSE_PACK_2021,NYSE,71438
NYSE_BTU_2016,NYSE,195218
NYSE_MET_2016,NYSE,166578
NYSE_CNX_2021,NYSE,148550
NYSE_BHP_2006,NYSE,1125490
NYSE_DGX_2019,NYSE,97427
NYSE_VEDL_2021,NYSE,233485
NYSE_BAX_2021,NYSE,281940
NYSE_RL_2022,NYSE,222486
NYSE_FCAU_2018,NYSE,450325
NYSE_FSP_2020,NYSE,17909
NYSE_KRA_2018,NYSE,88441
NYSE_ACM_2015,NYSE,41126
NYSE_MU_2017,NYSE,87098
NYSE_PHI_2017,NYSE,211087
NYSE_ENIC_2019,NYSE,457648
NYSE_SRE_2019,NYSE,160890
NYSE_WGL_2016,NYSE,171916
NYSE_ENIC_2018,NYSE,335309
NYSE_CVS_2012,NYSE,226003
NYSE_ICE_2017,NYSE,80351
NYSE_CAJ_2018,NYSE,492249
NYSE_AKR_2019,NYSE,22945
NYSE_FDP_2020,NYSE,176524
NYSE_ABB_2019,NYSE,158225
NYSE_RIG_2019,NYSE,97816
NYSE_SKT_2016,NYSE,70064
NYSE_BKR_2021,NYSE,315141
NYSE_WMK_2021,NYSE,37806
NYSE_ARE_2021,NYSE,164256
NYSE_RF_2017,NYSE,146434
NYSE_MHK_2016,NYSE,37482
NYSE_PSX_2017,NYSE,88704
NYSE_LXK_2020,NYSE,254660
NYSE_XOM_2019,NYSE,99294
NYSE_PEB_2021,NYSE,111730
NYSE_CWK_2017,NYSE,90917
NYSE_MPC_2020,NYSE,187552
NYSE_NRG_2016,NYSE,152538
NYSE_MMC_2014,NYSE,79411
NYSE_WMT_2009,NYSE,273258
NYSE_VALE_2006,NYSE,268421
NYSE_PII_2020,NYSE,161195
NYSE_CNX_2017,NYSE,78660
NYSE_H_2012,NYSE,41705
NYSE_TEVA_2016,NYSE,113144
NYSE_RHI_2020,NYSE,88018
NYSE_NEM_2021,NYSE,806637
NYSE_CF_2019,NYSE,34728
NYSE_AIG_2018,NYSE,59869
NYSE_GEO_2020,NYSE,142951
NYSE_HBAN_2014,NYSE,14886
NYSE_GSH_2020,NYSE,49155
NYSE_T_2019,NYSE,85967
NYSE_IDA_2021,NYSE,94744
NYSE_SAFE_2021,NYSE,65352
NYSE_E_2019,NYSE,140041
NYSE_LND_20190701_20200630,NYSE,134302
NYSE_WEC_2019,NYSE,206009
NYSE_FDX_2014,NYSE,193823
NYSE_GT_2020,NYSE,220174
NYSE_HES_2007,NYSE,146482
NYSE_ED_2019,NYSE,136163
NYSE_KMX_2021,NYSE,83705
NYSE_hpq_2021,NYSE,477150
NYSE_VAL_2019,NYSE,31507
NYSE_MMC_2012,NYSE,68480
NYSE_AWI_2020,NYSE,159645
NYSE_OC_2020,NYSE,1024850
NYSE_ICE_2021,NYSE,62195
NYSE_MGM_2019,NYSE,68860
NYSE_KR_2022,NYSE,215780
NYSE_KNOP_2019,NYSE,52111
NYSE_OFC_2018,NYSE,86086
NYSE_SLG_2018,NYSE,36541
NYSE_LAZ_2021,NYSE,83339
NYSE_HBAN_2020,NYSE,288146
NYSE_LMT_2019,NYSE,191297
NYSE_CAT_2013,NYSE,196667
NYSE_LII_2019,NYSE,80657
NYSE_STM_2022,NYSE,342102
NYSE_VEDL_2017,NYSE,274198
NYSE_FCN_2017,NYSE,35907
NYSE_SSD_2019,NYSE,33513
NYSE_FCAU_2015,NYSE,599717
NYSE_MCO_2020,NYSE,40054
NYSE_AVP_2018,NYSE,76434
NYSE_BTU_2019,NYSE,99527
NYSE_HLT_2021,NYSE,210597
NYSE_PBR_2015,NYSE,223988
NYSE_F_2019,NYSE,204582
NYSE_ENR_2020,NYSE,12359
NYSE_RCI_2021,NYSE,161079
NYSE_ABC_2018,NYSE,140040
NYSE_BF_2019,NYSE,481515
NYSE_DKS_2020,NYSE,124659
NYSE_AMRX_2020,NYSE,80955
NYSE_HCC_2019,NYSE,34604
NYSE_PNR_2021,NYSE,256499
NYSE_LII_2016,NYSE,21594
NYSE_SPXC_2019,NYSE,64809
NYSE_THO_2020,NYSE,29659
NYSE_RGA_2021,NYSE,142851
NYSE_VTR_2020,NYSE,72345
NYSE_CAT_2019,NYSE,76701
NYSE_ALB_2017,NYSE,140640
NYSE_TGT_2008,NYSE,144959
NYSE_INFY_2011,NYSE,225455
NYSE_TECK_2006,NYSE,234668
NYSE_FTV_2019,NYSE,68833
NYSE_VMI_2020,NYSE,18901
NYSE_IPG_2021,NYSE,300672
NYSE_MOD_2019,NYSE,72593
NYSE_VAR_2018_2019,NYSE,48028
NYSE_YUMC_2017,NYSE,98524
NYSE_LXK_2008,NYSE,175298
NYSE_ALV_2017,NYSE,79571
NYSE_EVTC_2021,NYSE,50157
NYSE_CAH_2016,NYSE,18115
NYSE_JNJ_2010,NYSE,224428
NYSE_KSU_2021,NYSE,50372
NYSE_CYH_2021,NYSE,35627
NYSE_CS_2009,NYSE,194754
NYSE_EMN_2013,NYSE,48443
NYSE_OMC_2017,NYSE,92765
NYSE_TECK_2015,NYSE,446728
NYSE_ZEN_2020,NYSE,64606
NYSE_TRV_2020,NYSE,479635
NYSE_LND_20130701_20140630,NYSE,88588
NYSE_ED_2011,NYSE,299463
NYSE_SNE_2020,NYSE,709629
NYSE_CDE_2019,NYSE,111158
NYSE_MRO_2017,NYSE,150127
NYSE_MPW_2022,NYSE,49234
NYSE_NOC_2016,NYSE,135232
NYSE_VAC_2017,NYSE,29233
NYSE_ICE_2020,NYSE,41240
NYSE_E_2018,NYSE,194555
NYSE_AVB_2020,NYSE,161942
NYSE_UNM_2019,NYSE,90155
NYSE_CSTM_2015,NYSE,209219
NYSE_ENLC_2021,NYSE,105282
NYSE_PCG_2014,NYSE,394070
NYSE_BF_2021,NYSE,18943
NYSE_OSG_2018,NYSE,23709
NYSE_BKD_2020,NYSE,42080
NYSE_ECL_2012,NYSE,49503
NYSE_NLY_2020,NYSE,124449
NYSE_PACK_2020,NYSE,62254
NYSE_KMI_2018,NYSE,170938
NYSE_CHK_2015,NYSE,26770
NYSE_HAS_2016,NYSE,233369
NYSE_ATGE_2020,NYSE,62795
NYSE_TECK_2021,NYSE,347053
NYSE_CLB_2018,NYSE,136905
NYSE_FLR_2016,NYSE,172393
NYSE_JLL_2012,NYSE,144225
NYSE_TIF_2020,NYSE,328139
NYSE_AMT_2017,NYSE,82337
NYSE_UNP_2021,NYSE,101487
NYSE_MAA_2020,NYSE,151316
NYSE_HRL_2006,NYSE,53316
NYSE_DHR_2020,NYSE,143303
NYSE_WM_2013,NYSE,180218
NYSE_AVT_2021,NYSE,106861
NYSE_ECL_2018,NYSE,69987
NYSE_WMB_2018,NYSE,144803
NYSE_L_2019,NYSE,63403
NYSE_LVS_2021,NYSE,276810
NYSE_PSN_2021,NYSE,46972
NYSE_MA_2018,NYSE,191588
NYSE_CYH_2018,NYSE,25666
NYSE_FLR_2018,NYSE,103932
NYSE_K_2010,NYSE,119978
NYSE_WMK_2015,NYSE,32702
NYSE_ASH_2020,NYSE,68724
NYSE_VALE_2014,NYSE,291538
NYSE_APA_2013,NYSE,96889
NYSE_KNL_2019,NYSE,113495
NYSE_CAJ_2007,NYSE,255323
NYSE_KFY_2020,NYSE,67583
NYSE_DTE_2016,NYSE,156991
NYSE_K_2014,NYSE,136885
NYSE_KEYS_2018,NYSE,85627
NYSE_SLB_2018,NYSE,213151
NYSE_CTB_2018,NYSE,39109
NYSE_HIG_2015,NYSE,13508
NYSE_CVX_2020,NYSE,189639
NYSE_CDE_2020,NYSE,125623
NYSE_BHP_2003,NYSE,393077
NYSE_KKR_2020,NYSE,42644
NYSE_PGRE_2020,NYSE,79261
NYSE_NBL_2021,NYSE,238829
NYSE_BHP_b141eaf5c0434139b01efcef15beffa2,NYSE,252461
NYSE_HP_2021,NYSE,180181
NYSE_CVS_2013,NYSE,206167
NYSE_BKR_2017,NYSE,81874
NYSE_MTD_2019,NYSE,71920
NYSE_VIST_2021,NYSE,160670
NYSE_BHP_2008,NYSE,472355
NYSE_UNM_2012,NYSE,41281
NYSE_QVCC_2017,NYSE,19448
NYSE_KB_2011,NYSE,171975
NYSE_B_2016,NYSE,35057
NYSE_JLL_2010,NYSE,188404
NYSE_PLL_2011,NYSE,26916
NYSE_STT_2017,NYSE,270134
NYSE_CC_2019,NYSE,367842
NYSE_FLS_2021,NYSE,216159
NYSE_MU_2016,NYSE,73904
NYSE_LND_2019,NYSE,134302
NYSE_AVP_2017,NYSE,111294
NYSE_PWR_2020,NYSE,127192
NYSE_TKR_2019,NYSE,59596
NYSE_AFL_2013,NYSE,62992
NYSE_CXP_2019,NYSE,70327
NYSE_WELL_2013,NYSE,54666
NYSE_SRE_2018,NYSE,206889
NYSE_PNM_2019,NYSE,117621
NYSE_PCG_2006,NYSE,218156
NYSE_ARD_2021,NYSE,75696
NYSE_WSM_2020,NYSE,133077
NYSE_URI_2016,NYSE,49090
NYSE_ALB_2007,NYSE,31987
NYSE_ITT_2020,NYSE,29649
NYSE_CMS_2020,NYSE,39802
NYSE_AL_2021,NYSE,76535
NYSE_FCX_2014,NYSE,141018
NYSE_PHM_2016,NYSE,39994
NYSE_CB_2017,NYSE,1012031
NYSE_BTU_2021,NYSE,97982
NYSE_MOS_2009,NYSE,20274
NYSE_CSTM_2019,NYSE,153955
NYSE_PEP_2016,NYSE,99779
NYSE_DUK_2007,NYSE,135314
NYSE_AAP_2021,NYSE,125791
NYSE_MRO_2012,NYSE,175735
NYSE_BXP_2013,NYSE,32083
NYSE_PNW_2019,NYSE,4284
NYSE_BCE_2009,NYSE,57552
NYSE_SRE_2015,NYSE,207282
NYSE_SYY_2008,NYSE,14171
NYSE_E_2021,NYSE,213742
NYSE_TYL_2020,NYSE,87003
NYSE_PLL_2019,NYSE,103885
NYSE_VOYA_2020,NYSE,90504
NYSE_UPS_2002,NYSE,102333
NYSE_ES_2021,NYSE,237220
NYSE_DOX_2018_2019,NYSE,112312
NYSE_LMT_2011,NYSE,96203
NYSE_VOYA_2015,NYSE,42456
NYSE_KRO_2020,NYSE,139125
NYSE_DNOW_2019,NYSE,65602
NYSE_TNC_2018,NYSE,108169
NYSE_ALEX_2020,NYSE,58107
NYSE_AA_2020,NYSE,330068
NYSE_RE_2019,NYSE,86698
NYSE_VNO_2020,NYSE,142787
NYSE_TCB_2016,NYSE,74003
NYSE_AME_2021,NYSE,89550
NYSE_PEG_2013,NYSE,117557
NYSE_MAS_2009,NYSE,148596
NYSE_PLD_2010,NYSE,10755
NYSE_AOS_2020,NYSE,74056
NYSE_BAX_2010,NYSE,610800
NYSE_GLOP_2019,NYSE,61122
NYSE_STM_2021,NYSE,284131
NYSE_CF_2014,NYSE,29415
NYSE_TT_2006,NYSE,98510
NYSE_PLD_2013,NYSE,94222
NYSE_EL_2016,NYSE,33977
NYSE_NSP_2017,NYSE,2744
NYSE_RDY_2012,NYSE,61066
NYSE_ALL_2021,NYSE,240856
NYSE_CLB_2017,NYSE,135725
NYSE_HSC_2016,NYSE,8449
NYSE_WHR_2016,NYSE,78572
NYSE_ORA_2019,NYSE,344006
NYSE_RCI_2020,NYSE,188069
NYSE_WWW_2021,NYSE,64053
NYSE_CXO_2020,NYSE,210821
NYSE_PPG_2017,NYSE,24973
NYSE_AAP_2019,NYSE,64437
NYSE_VALE_2017,NYSE,345775
NYSE_WELL_2020,NYSE,102920
NYSE_JBL_2013,NYSE,188260
NYSE_SIG_2016,NYSE,90164
NYSE_LPL_2012,NYSE,197465
NYSE_FR_2019,NYSE,28486
NYSE_EQR_2021,NYSE,206041
NYSE_HLF_2020,NYSE,184235
NYSE_PXD_2018,NYSE,81758
NYSE_NVO_2019,NYSE,66024
NYSE_STM_2007,NYSE,297265
NYSE_IBM_2009,NYSE,121435
NYSE_KEY_2015,NYSE,70537
NYSE_CNX_2015,NYSE,136444
NYSE_DELL_2019,NYSE,143182
NYSE_PG_2017,NYSE,292379
NYSE_WMS_2020,NYSE,115129
NYSE_PCG_2022,NYSE,363897
NYSE_BKH_2019,NYSE,100702
NYSE_TIF_2017,NYSE,204922
NYSE_KEYS_2016,NYSE,291680
NYSE_WPC_2021,NYSE,84176
NYSE_MOD_2020,NYSE,118949
NYSE_TEL_2021,NYSE,135056
NYSE_APTV_2019,NYSE,45372
NYSE_MS_2017,NYSE,84129
NYSE_FCN_2020,NYSE,189152
NYSE_WH_2019,NYSE,89156
NYSE_AVP_2015,NYSE,148260
NYSE_PBR_2021,NYSE,716720
NYSE_OKE_2019,NYSE,112413
NYSE_SHOP_2021,NYSE,66330
NYSE_WHR_2013,NYSE,48147
NYSE_SQM_2016,NYSE,242421
NYSE_IFF_2015,NYSE,134228
NYSE_DELL_2004,NYSE,206573
NYSE_GPC_2021,NYSE,45537
NYSE_UPS_2007,NYSE,183394
NYSE_VOYA_2019,NYSE,80085
NYSE_RCL_2013,NYSE,197835
NYSE_KEY_2014,NYSE,59159
NYSE_PCG_2005,NYSE,189079
NYSE_GS_2016,NYSE,42414
NYSE_CMI_2005,NYSE,139093
NYSE_SE_2012,NYSE,206320
NYSE_CVS_2007,NYSE,121434
NYSE_UNM_2008,NYSE,36435
NYSE_EGP_2019,NYSE,20383
NYSE_CF_2018,NYSE,33822
NYSE_ELAN_2021,NYSE,203500
NYSE_INFY_2019,NYSE,233698
NYSE_APTV_2022,NYSE,70737
NYSE_PHI_2019,NYSE,279141
NYSE_URI_2019,NYSE,112533
NYSE_NOV_2021,NYSE,163898
NYSE_ECL_2011,NYSE,45532
NYSE_ATR_2019,NYSE,220217
NYSE_LYB_2019,NYSE,187913
NYSE_DCI_2015,NYSE,25073
NYSE_GIL_2019,NYSE,336307
NYSE_NVO_2018,NYSE,64825
NYSE_TMO_2017,NYSE,27157
NYSE_HUN_2019,NYSE,134360
NYSE_EOG_2019,NYSE,151448
NYSE_HWM_2021,NYSE,131579
NYSE_HLX_2020,NYSE,55890
NYSE_MUR_2019,NYSE,51038
NYSE_RCL_2016,NYSE,130684
NYSE_CBRE_2008,NYSE,136780
NYSE_ATR_2013,NYSE,17273
NYSE_HAS_2020,NYSE,33694
NYSE_TT_2019,NYSE,242347
NYSE_KEY_2011,NYSE,48587
NYSE_BAM_2018,NYSE,44601
NYSE_LIN_2019,NYSE,347161
NYSE_CL_2021,NYSE,191786
NYSE_TSE_2017,NYSE,63706
NYSE_CMC_2014,NYSE,67279
NYSE_BRX_2020,NYSE,156049
NYSE_RDY_2019,NYSE,207640
NYSE_RELX_2017,NYSE,247153
NYSE_ACN_2017,NYSE,178014
NYSE_AHS_2017,NYSE,21964
NYSE_ITW_2019,NYSE,7643
NYSE_PRO_2021,NYSE,34408
NYSE_PBI_2011,NYSE,87762
NYSE_RHT_2019,NYSE,32068
NYSE_KNL_2013,NYSE,78460
NYSE_CBT_2015,NYSE,64064
NYSE_NSP_2021,NYSE,26756
NYSE_COP_2019,NYSE,443591
NYSE_UNVR_2018,NYSE,80318
NYSE_JHG_2019,NYSE,50171
NYSE_KB_2020,NYSE,248383
NYSE_CB_2018,NYSE,1010262
NYSE_IP_2020,NYSE,233824
NYSE_DELL_2009,NYSE,123906
NYSE_MLM_2018,NYSE,57788
NYSE_VZ_2014,NYSE,197178
NYSE_EMN_2011,NYSE,189425
NYSE_WELL_2016,NYSE,66397
NYSE_CVA_2016,NYSE,194468
NYSE_BK_2017,NYSE,297661
NYSE_TGT_2020,NYSE,360120
NYSE_CAT_2015,NYSE,194056
NYSE_TNC_2013,NYSE,50479
NYSE_FLS_2020,NYSE,182076
NYSE_NRG_2017,NYSE,186452
NYSE_APD_2021,NYSE,140014
NYSE_CALM_2021,NYSE,235001
NYSE_INGR_2021,NYSE,98414
NYSE_hpq_2015,NYSE,411355
NYSE_KMT_2021,NYSE,97655
NYSE_SPG_2017,NYSE,83369
NYSE_FLT_2020,NYSE,47872
NYSE_ITW_2015,NYSE,89023
NYSE_GPS_2021,NYSE,186841
NYSE_T_2010,NYSE,76675
NYSE_HXL_2020,NYSE,58938
NYSE_FCX_2011,NYSE,106587
NYSE_XPO_2018,NYSE,123504
NYSE_ENIC_2020,NYSE,690809
NYSE_TSE_2020,NYSE,171843
NYSE_VMW_2021,NYSE,112689
NYSE_TXT_2018,NYSE,49374
NYSE_PEAK_2021,NYSE,127042
NYSE_VMW_2018,NYSE,62196
NYSE_DGX_2021,NYSE,203512
NYSE_JWN_2018,NYSE,52788
NYSE_BA_2008,NYSE,74924
NYSE_DUK_2006,NYSE,90900
NYSE_KW_2021,NYSE,108772
NYSE_INGR_2015,NYSE,35111
NYSE_MO_2015,NYSE,131531
NYSE_CPS_2019,NYSE,155867
NYSE_EL_2021,NYSE,292179
NYSE_TM_2009,NYSE,416076
NYSE_FLT_2021,NYSE,70868
NYSE_TEL_2020,NYSE,119098
NYSE_RDY_2006,NYSE,159924
NYSE_KB_2012,NYSE,244601
NYSE_DKS_2021,NYSE,168992
NYSE_HMN_2018,NYSE,43091
NYSE_INFO_2017,NYSE,13584
NYSE_WAT_2014,NYSE,42122
NYSE_CHD_2016,NYSE,71193
NYSE_AR_2018,NYSE,74221
NYSE_UPS_2010,NYSE,304483
NYSE_UNM_2020,NYSE,123821
NYSE_GTES_2018,NYSE,19652
NYSE_SLB_2020,NYSE,310504
NYSE_RIG_2016,NYSE,84696
NYSE_BR_2020,NYSE,85867
NYSE_ABM_2015,NYSE,54505
NYSE_ALL_2017,NYSE,212964
NYSE_CMI_2010,NYSE,251963
NYSE_PRO_2019,NYSE,25629
NYSE_PCG_2017,NYSE,414162
NYSE_T_2006,NYSE,60486
NYSE_AVYA_2018,NYSE,45902
NYSE_BK_2015,NYSE,235523
NYSE_KR_2019,NYSE,409506
NYSE_DNB_2020,NYSE,22313
NYSE_BLL_2014,NYSE,82698
NYSE_HL_2021,NYSE,137137
NYSE_SWN_2017,NYSE,19453
NYSE_ADM_2019,NYSE,105472
NYSE_CINR_2020,NYSE,82379
NYSE_DELL_2017,NYSE,117268
NYSE_RIG_2021,NYSE,113576
NYSE_VNO_2017,NYSE,50244
NYSE_COP_2015,NYSE,126062
NYSE_TX_2019,NYSE,182049
NYSE_UPS_2003,NYSE,107686
NYSE_SAFE_2020,NYSE,27646
NYSE_HIG_2017,NYSE,52575
NYSE_SWN_2016,NYSE,17938
NYSE_MOS_2019,NYSE,214486
NYSE_BAX_2016,NYSE,172228
NYSE_PBR_2011,NYSE,389625
NYSE_SYY_2007,NYSE,43739
NYSE_CAT_2017,NYSE,37105
NYSE_AMX_2016,NYSE,176476
NYSE_KBH_2011,NYSE,80963
NYSE_ADM_2016,NYSE,85647
NYSE_SPOT_2021,NYSE,138875
NYSE_GSH_2017,NYSE,53292
NYSE_NFG_2021,NYSE,405123
NYSE_IGT_2018,NYSE,317771
NYSE_HNI_2018,NYSE,45738
NYSE_IBM_2012,NYSE,362883
NYSE_H_2019,NYSE,16147
NYSE_NVS_2010,NYSE,891093
NYSE_DELL_2013,NYSE,69479
NYSE_LTHM_2021,NYSE,190840
NYSE_HPR_2019,NYSE,9892
NYSE_SALT_2019,NYSE,69627
NYSE_ETN_2021,NYSE,131854
NYSE_TBI_2021,NYSE,95030
NYSE_VVV_2018,NYSE,65057
NYSE_OC_2018,NYSE,557564
NYSE_SUI_2018,NYSE,48167
NYSE_TV_2021,NYSE,164638
NYSE_SQM_2018,NYSE,284856
NYSE_USFD_2021,NYSE,139215
NYSE_VRS_2016,NYSE,19292
NYSE_HASI_2021,NYSE,127525
NYSE_CAJ_1999,NYSE,72513
NYSE_VAR_2014,NYSE,93219
NYSE_FDP_2018,NYSE,75059
NYSE_ODP_2016,NYSE,39017
NYSE_EXTN_2020,NYSE,72907
NYSE_ED_2020,NYSE,185277
NYSE_EL_2012,NYSE,154432
NYSE_MTOR_2020,NYSE,63242
NYSE_SFL_2020,NYSE,40394
NYSE_KEY_2019,NYSE,54644
NYSE_CMG_2016,NYSE,141642
NYSE_WCN_2022,NYSE,108271
NYSE_TM_2015,NYSE,167479
NYSE_PFE_2007,NYSE,265333
NYSE_PVH_2017,NYSE,102609
NYSE_PII_2016,NYSE,23119
NYSE_PLD_2016,NYSE,87104
NYSE_VST_2018,NYSE,45342
NYSE_LPL_2018,NYSE,174269
NYSE_ACM_2016,NYSE,68339
NYSE_GPK_2017,NYSE,93586
NYSE_WST_2016,NYSE,16259
NYSE_ITW_2018,NYSE,68407
NYSE_REXR_2020,NYSE,72674
NYSE_AA_2016,NYSE,178477
NYSE_ESNT_2020,NYSE,41525
NYSE_MCO_2013,NYSE,77160
NYSE_F_2020,NYSE,242994
NYSE_CCK_2015,NYSE,69154
NYSE_SWK_2013,NYSE,15914
NYSE_TMO_2015,NYSE,33517
NYSE_GVA_2018,NYSE,48278
NYSE_BHP_2002,NYSE,217796
NYSE_LDOS_2013,NYSE,148755
NYSE_UIS_2020,NYSE,36807
NYSE_MCD_2008,NYSE,234547
NYSE_TMO_2020,NYSE,118761
NYSE_TRN_2020,NYSE,62058
NYSE_BHP_2011,NYSE,195041
NYSE_HTA_2019,NYSE,30499
NYSE_KO_2020,NYSE,255864
NYSE_CHT_2020,NYSE,336646
NYSE_CMA_2018,NYSE,248655
NYSE_COP_2012,NYSE,349035
NYSE_PPL_2017,NYSE,229325
NYSE_UVV_2019,NYSE,86202
NYSE_VOYA_2014,NYSE,57773
NYSE_UNM_2009,NYSE,45969
NYSE_GTES_2020,NYSE,62420
NYSE_APA_2012,NYSE,66218
NYSE_UGI_2018,NYSE,80679
NYSE_TFX_2019,NYSE,38349
